num;coord_y;coord_x
40984;1211648;374394
40985;1211651;374391
40986;1211654;374388
40987;1211656;374384
40988;1211659;374381
40989;1211661;374378
40990;1211664;374375
40991;1211667;374371
40992;1211669;374368
40993;1211672;374365
40994;1211675;374362
40995;1211678;374359
40996;1211681;374356
40997;1211684;374353
40998;1211687;374350
40999;1211690;374347
41000;1211693;374344
41001;1211696;374341
41002;1211700;374339
41003;1211703;374336
41004;1211706;374333
41005;1211709;374331
41006;1211713;374328
41007;1211716;374326
41008;1211720;374323
41009;1211723;374321
41010;1211727;374318
41011;1211730;374316
41012;1211734;374314
41013;1211737;374312
41014;1211741;374310
41015;1211745;374307
41016;1211748;374305
41017;1211752;374303
41018;1211755;374301
41019;1211759;374299
41020;1211763;374297
41021;1211766;374295
41022;1211770;374292
41023;1211774;374290
41024;1211777;374288
41025;1211781;374286
41026;1211785;374284
41027;1211788;374282
41028;1211792;374280
41029;1211796;374278
41030;1211799;374276
41031;1211803;374274
41032;1211807;374272
41033;1211810;374270
41034;1211814;374268
41035;1211818;374266
41036;1211821;374264
41037;1211825;374262
41038;1211829;374259
41039;1211832;374257
41040;1211836;374255
41041;1211840;374253
41042;1211843;374251
41043;1211847;374249
41044;1211851;374247
41045;1211854;374245
41046;1211858;374243
41047;1211862;374241
41048;1211865;374238
41049;1211869;374236
41050;1211872;374234
41051;1211876;374232
41052;1211880;374230
41053;1211883;374228
41054;1211887;374226
41055;1211891;374224
41056;1211894;374222
41057;1211898;374220
41058;1211902;374218
41059;1211906;374216
41060;1211909;374214
41061;1211913;374212
41062;1211917;374209
41063;1211920;374207
41064;1211924;374205
41065;1211928;374203
41066;1211931;374201
41067;1211935;374199
41068;1211939;374197
41069;1211942;374195
41070;1211946;374193
41071;1211950;374191
41072;1211953;374189
41073;1211957;374187
41074;1211961;374185
41075;1211965;374183
41076;1211968;374181
41077;1211972;374179
41078;1211976;374177
41079;1211979;374175
41080;1211983;374173
41081;1211987;374171
41082;1211990;374169
41083;1211994;374166
41084;1211997;374164
41085;1212001;374162
41086;1212005;374160
41087;1212008;374157
41088;1212011;374155
41089;1212015;374153
41090;1212018;374150
41091;1212021;374147
41092;1212025;374145
41093;1212028;374142
41094;1212031;374139
41095;1212034;374136
41096;1212037;374133
41097;1212040;374130
41098;1212042;374127
41099;1212045;374124
41100;1212048;374121
41101;1212050;374117
41102;1212053;374114
41103;1212055;374110
41104;1212057;374107
41105;1212059;374103
41106;1212061;374100
41107;1212063;374096
41108;1212065;374092
41109;1212067;374088
41110;1212069;374085
41111;1212071;374081
41112;1212072;374077
41113;1212074;374073
41114;1212075;374069
41115;1212076;374065
41116;1212078;374061
41117;1212079;374057
41118;1212080;374053
41119;1212081;374049
41120;1212082;374045
41121;1212083;374041
41122;1212084;374037
41123;1212084;374032
41124;1212085;374028
41125;1212086;374024
41126;1212086;374020
41127;1212087;374016
41128;1212088;374012
41129;1212088;374007
41130;1212089;374003
41131;1212089;373999
41132;1212090;373995
41133;1212091;373991
41134;1212091;373987
41135;1212092;373982
41136;1212092;373978
41137;1212093;373974
41138;1212093;373970
41139;1212094;373966
41140;1212094;373962
41141;1212095;373957
41142;1212095;373953
41143;1212096;373949
41144;1212096;373945
41145;1212097;373941
41146;1212097;373937
41147;1212098;373932
41148;1212098;373928
41149;1212099;373924
41150;1212099;373920
41151;1212100;373916
41152;1212100;373912
41153;1212101;373908
41154;1212102;373903
41155;1212102;373899
41156;1212103;373895
41157;1212103;373891
41158;1212104;373887
41159;1212105;373883
41160;1212105;373878
41161;1212106;373874
41162;1212107;373870
41163;1212107;373866
41164;1212108;373862
41165;1212109;373858
41166;1212109;373854
41167;1212110;373849
41168;1212110;373845
41169;1212111;373841
41170;1212111;373837
41171;1212112;373833
41172;1212112;373828
41173;1212113;373824
41174;1212113;373820
41175;1212114;373816
41176;1212115;373812
41177;1212115;373808
41178;1212116;373804
41179;1212117;373799
41180;1212118;373795
41181;1212119;373791
41182;1212120;373787
41183;1212121;373783
41184;1212122;373779
41185;1212123;373775
41186;1212124;373771
41187;1212125;373767
41188;1212127;373763
41189;1212128;373759
41190;1212129;373754
41191;1212131;373750
41192;1212132;373747
41193;1212133;373742
41194;1212135;373739
41195;1212136;373735
41196;1212138;373731
41197;1212139;373727
41198;1212140;373723
41199;1212142;373719
41200;1212143;373715
41201;1212145;373711
41202;1212147;373707
41203;1212148;373703
41204;1212150;373699
41205;1212151;373695
41206;1212153;373691
41207;1212154;373688
41208;1212156;373684
41209;1212158;373680
41210;1212159;373676
41211;1212161;373672
41212;1212162;373668
41213;1212164;373664
41214;1212166;373660
41215;1212167;373656
41216;1212169;373652
41217;1212170;373649
41218;1212172;373645
41219;1212174;373641
41220;1212175;373637
41221;1212177;373633
41222;1212179;373629
41223;1212180;373625
41224;1212182;373621
41225;1212184;373618
41226;1212185;373614
41227;1212187;373610
41228;1212189;373606
41229;1212191;373602
41230;1212192;373599
41231;1212194;373595
41232;1212196;373591
41233;1212198;373587
41234;1212200;373583
41235;1212202;373579
41236;1212204;373576
41237;1212206;373572
41238;1212208;373568
41239;1212210;373565
41240;1212212;373561
41241;1212214;373557
41242;1212216;373554
41243;1212219;373550
41244;1212221;373547
41245;1212223;373543
41246;1212225;373539
41247;1212227;373536
41248;1212230;373532
41249;1212232;373529
41250;1212234;373525
41251;1212236;373521
41252;1212239;373518
41253;1212241;373514
41254;1212243;373511
41255;1212245;373507
41256;1212248;373504
41257;1212250;373500
41258;1212252;373496
41259;1212255;373493
41260;1212257;373489
41261;1212259;373486
41262;1212261;373482
41263;1212264;373479
41264;1212266;373475
41265;1212268;373472
41266;1212270;373468
41267;1212273;373464
41268;1212275;373461
41269;1212277;373457
41270;1212279;373454
41271;1212281;373450
41272;1212284;373447
41273;1212286;373443
41274;1212288;373440
41275;1212291;373436
41276;1212293;373432
41277;1212295;373429
41278;1212297;373425
41279;1212300;373422
41280;1212302;373418
41281;1212304;373415
41282;1212306;373411
41283;1212308;373408
41284;1212311;373404
41285;1212313;373400
41286;1212315;373397
41287;1212318;373393
41288;1212320;373390
41289;1212322;373386
41290;1212324;373383
41291;1212326;373379
41292;1212329;373376
41293;1212331;373372
41294;1212333;373368
41295;1212335;373365
41296;1212337;373361
41297;1212339;373357
41298;1212341;373353
41299;1212343;373350
41300;1212345;373346
41301;1212346;373342
41302;1212348;373338
41303;1212350;373335
41304;1212352;373331
41305;1212354;373327
41306;1212355;373323
41307;1212357;373319
41308;1212359;373315
41309;1212360;373311
41310;1212362;373308
41311;1212363;373304
41312;1212365;373300
41313;1212366;373296
41314;1212368;373292
41315;1212369;373288
41316;1212371;373284
41317;1212372;373280
41318;1212374;373276
41319;1212375;373272
41320;1212376;373268
41321;1212377;373264
41322;1212379;373260
41323;1212380;373256
41324;1212381;373252
41325;1212383;373248
41326;1212384;373244
41327;1212385;373240
41328;1212387;373236
41329;1212388;373232
41330;1212389;373228
41331;1212390;373224
41332;1212392;373220
41333;1212393;373216
41334;1212394;373212
41335;1212396;373208
41336;1212397;373204
41337;1212398;373200
41338;1212399;373196
41339;1212401;373192
41340;1212402;373188
41341;1212403;373184
41342;1212405;373180
41343;1212406;373176
41344;1212407;373172
41345;1212409;373168
41346;1212410;373164
41347;1212411;373160
41348;1212413;373156
41349;1212414;373152
41350;1212415;373148
41351;1212416;373144
41352;1212418;373140
41353;1212419;373136
41354;1212420;373132
41355;1212422;373128
41356;1212423;373124
41357;1212424;373120
41358;1212426;373116
41359;1212427;373112
41360;1212428;373108
41361;1212429;373104
41362;1212431;373099
41363;1212432;373096
41364;1212433;373092
41365;1212435;373087
41366;1212436;373083
41367;1212437;373079
41368;1212439;373075
41369;1212440;373071
41370;1212441;373067
41371;1212442;373064
41372;1212444;373059
41373;1212445;373056
41374;1212446;373052
41375;1212448;373048
41376;1212449;373043
41377;1212450;373040
41378;1212452;373036
41379;1212453;373032
41380;1212454;373028
41381;1212456;373024
41382;1212457;373020
41383;1212458;373016
41384;1212460;373012
41385;1212461;373008
41386;1212462;373004
41387;1212464;373000
41388;1212465;372996
41389;1212466;372992
41390;1212467;372988
41391;1212469;372984
41392;1212470;372980
41393;1212471;372976
41394;1212473;372972
41395;1212474;372968
41396;1212475;372964
41397;1212476;372960
41398;1212478;372956
41399;1212479;372952
41400;1212480;372948
41401;1212481;372943
41402;1212483;372939
41403;1212484;372935
41404;1212485;372932
41405;1212486;372927
41406;1212488;372923
41407;1212489;372919
41408;1212490;372915
41409;1212492;372911
41410;1212493;372907
41411;1212494;372903
41412;1212496;372899
41413;1212497;372896
41414;1212498;372892
41415;1212499;372887
41416;1212501;372883
41417;1212502;372879
41418;1212503;372875
41419;1212504;372871
41420;1212506;372867
41421;1212507;372863
41422;1212508;372859
41423;1212510;372855
41424;1212511;372851
41425;1212512;372847
41426;1212513;372843
41427;1212514;372839
41428;1212515;372835
41429;1212516;372831
41430;1212518;372827
41431;1212519;372823
41432;1212520;372819
41433;1212520;372815
41434;1212521;372811
41435;1212522;372807
41436;1212523;372803
41437;1212523;372799
41438;1212524;372794
41439;1212525;372790
41440;1212525;372786
41441;1212526;372782
41442;1212526;372778
41443;1212527;372774
41444;1212527;372769
41445;1212527;372765
41446;1212528;372761
41447;1212528;372757
41448;1212528;372753
41449;1212528;372748
41450;1212528;372744
41451;1212528;372740
41452;1212528;372736
41453;1212528;372732
41454;1212528;372727
41455;1212528;372723
41456;1212528;372719
41457;1212527;372715
41458;1212527;372711
41459;1212527;372706
41460;1212526;372702
41461;1212526;372698
41462;1212526;372694
41463;1212525;372690
41464;1212525;372686
41465;1212524;372681
41466;1212524;372677
41467;1212523;372673
41468;1212523;372669
41469;1212522;372665
41470;1212521;372661
41471;1212521;372656
41472;1212520;372652
41473;1212520;372648
41474;1212519;372644
41475;1212518;372640
41476;1212518;372636
41477;1212517;372631
41478;1212517;372627
41479;1212516;372623
41480;1212516;372619
41481;1212515;372615
41482;1212514;372611
41483;1212514;372606
41484;1212513;372602
41485;1212512;372598
41486;1212512;372594
41487;1212511;372590
41488;1212510;372586
41489;1212509;372582
41490;1212509;372577
41491;1212508;372573
41492;1212507;372569
41493;1212507;372565
41494;1212506;372561
41495;1212505;372557
41496;1212505;372552
41497;1212504;372548
41498;1212504;372544
41499;1212503;372540
41500;1212503;372536
41501;1212502;372531
41502;1212501;372527
41503;1212501;372523
41504;1212500;372519
41505;1212500;372515
41506;1212499;372511
41507;1212498;372507
41508;1212498;372502
41509;1212497;372498
41510;1212497;372494
41511;1212496;372490
41512;1212495;372486
41513;1212495;372482
41514;1212494;372477
41515;1212494;372473
41516;1212493;372469
41517;1212492;372465
41518;1212492;372461
41519;1212491;372457
41520;1212490;372453
41521;1212490;372449
41522;1212489;372444
41523;1212488;372440
41524;1212488;372436
41525;1212487;372432
41526;1212487;372428
41527;1212486;372423
41528;1212486;372419
41529;1212485;372415
41530;1212484;372411
41531;1212484;372407
41532;1212483;372403
41533;1212483;372399
41534;1212482;372394
41535;1212481;372390
41536;1212481;372386
41537;1212480;372382
41538;1212480;372378
41539;1212479;372374
41540;1212478;372369
41541;1212478;372365
41542;1212477;372361
41543;1212477;372357
41544;1212476;372353
41545;1212476;372348
41546;1212475;372344
41547;1212475;372340
41548;1212474;372336
41549;1212474;372332
41550;1212473;372327
41551;1212473;372323
41552;1212473;372319
41553;1212472;372315
41554;1212472;372310
41555;1212472;372306
41556;1212472;372302
41557;1212472;372298
41558;1212472;372294
41559;1212472;372289
41560;1212472;372285
41561;1212472;372281
41562;1212473;372277
41563;1212473;372273
41564;1212473;372268
41565;1212474;372264
41566;1212474;372260
41567;1212475;372256
41568;1212475;372252
41569;1212476;372247
41570;1212476;372243
41571;1212477;372239
41572;1212478;372235
41573;1212478;372231
41574;1212479;372227
41575;1212480;372222
41576;1212481;372218
41577;1212482;372214
41578;1212483;372210
41579;1212484;372206
41580;1212485;372202
41581;1212486;372198
41582;1212487;372194
41583;1212488;372190
41584;1212489;372186
41585;1212491;372182
41586;1212492;372178
41587;1212493;372174
41588;1212495;372170
41589;1212496;372166
41590;1212497;372162
41591;1212499;372158
41592;1212500;372154
41593;1212502;372150
41594;1212505;372142
41595;1212507;372138
41596;1212508;372134
41597;1212510;372130
41598;1212512;372126
41599;1212513;372123
41600;1212515;372119
41601;1212516;372115
41602;1212518;372111
41603;1212520;372107
41604;1212521;372103
41605;1212523;372099
41606;1212525;372095
41607;1212526;372091
41608;1212528;372088
41609;1212529;372084
41610;1212531;372080
41611;1212532;372076
41612;1212534;372072
41613;1212536;372068
41614;1212537;372064
41615;1212539;372060
41616;1212540;372056
41617;1212542;372052
41618;1212544;372049
41619;1212545;372045
41620;1212547;372041
41621;1212549;372037
41622;1212550;372033
41623;1212552;372029
41624;1212554;372025
41625;1212555;372021
41626;1212557;372018
41627;1212559;372014
41628;1212560;372010
41629;1212562;372006
41630;1212564;372002
41631;1212565;371998
41632;1212567;371994
41633;1212569;371990
41634;1212570;371986
41635;1212572;371983
41636;1212573;371979
41637;1212575;371975
41638;1212577;371971
41639;1212578;371967
41640;1212580;371963
41641;1212582;371959
41642;1212583;371955
41643;1212585;371952
41644;1212587;371948
41645;1212588;371944
41646;1212590;371940
41647;1212591;371936
41648;1212593;371932
41649;1212595;371928
41650;1212596;371924
41651;1212598;371920
41652;1212599;371917
41653;1212601;371913
41654;1212603;371909
41655;1212604;371905
41656;1212606;371901
41657;1212607;371897
41658;1212609;371893
41659;1212611;371890
41660;1212612;371886
41661;1212614;371882
41662;1212616;371878
41663;1212618;371874
41664;1212619;371870
41665;1212621;371866
41666;1212622;371863
41667;1212624;371859
41668;1212626;371855
41669;1212627;371851
41670;1212629;371847
41671;1212631;371843
41672;1212632;371839
41673;1212634;371835
41674;1212635;371832
41675;1212637;371828
41676;1212639;371824
41677;1212640;371820
41678;1212642;371816
41679;1212644;371812
41680;1212645;371808
41681;1212647;371804
41682;1212649;371801
41683;1212650;371797
41684;1212652;371793
41685;1212654;371789
41686;1212656;371785
41687;1212658;371782
41688;1212660;371778
41689;1212662;371774
41690;1212664;371771
41691;1212666;371767
41692;1212668;371763
41693;1212670;371760
41694;1212673;371756
41695;1212675;371753
41696;1212677;371749
41697;1212680;371746
41698;1212682;371742
41699;1212685;371739
41700;1212687;371736
41701;1212690;371732
41702;1212693;371729
41703;1212696;371726
41704;1212698;371723
41705;1212701;371719
41706;1212704;371716
41707;1212707;371713
41708;1212709;371710
41709;1212712;371707
41710;1212715;371704
41711;1212718;371701
41712;1212721;371698
41713;1212725;371695
41714;1212728;371692
41715;1212731;371690
41716;1212734;371687
41717;1212737;371684
41718;1212741;371682
41719;1212744;371679
41720;1212748;371677
41721;1212751;371674
41722;1212754;371672
41723;1212758;371669
41724;1212761;371667
41725;1212765;371664
41726;1212768;371662
41727;1212772;371660
41728;1212775;371657
41729;1212779;371655
41730;1212782;371652
41731;1212786;371650
41732;1212789;371648
41733;1212793;371645
41734;1212796;371643
41735;1212800;371641
41736;1212803;371638
41737;1212807;371636
41738;1212811;371634
41739;1212814;371631
41740;1212818;371629
41741;1212821;371627
41742;1212825;371624
41743;1212828;371622
41744;1212832;371620
41745;1212835;371617
41746;1212839;371615
41747;1212842;371612
41748;1212846;371610
41749;1212849;371608
41750;1212853;371605
41751;1212856;371603
41752;1212860;371601
41753;1212863;371599
41754;1212867;371596
41755;1212870;371594
41756;1212874;371592
41757;1212878;371589
41758;1212881;371587
41759;1212885;371585
41760;1212888;371582
41761;1212892;371580
41762;1212895;371578
41763;1212898;371576
41764;1212902;371574
41765;1212906;371571
41766;1212909;371569
41767;1212913;371567
41768;1212916;371565
41769;1212920;371562
41770;1212923;371560
41771;1212927;371558
41772;1212930;371555
41773;1212934;371553
41774;1212937;371551
41775;1212941;371548
41776;1212944;371546
41777;1212948;371544
41778;1212951;371541
41779;1212955;371539
41780;1212958;371536
41781;1212961;371534
41782;1212965;371532
41783;1212968;371529
41784;1212972;371527
41785;1212975;371524
41786;1212979;371521
41787;1212982;371519
41788;1212985;371516
41789;1212988;371514
41790;1212991;371511
41791;1212995;371508
41792;1212998;371505
41793;1213001;371502
41794;1213004;371500
41795;1213007;371497
41796;1213010;371494
41797;1213013;371491
41798;1213016;371488
41799;1213019;371485
41800;1213022;371482
41801;1213024;371478
41802;1213027;371475
41803;1213030;371472
41804;1213032;371469
41805;1213035;371465
41806;1213037;371462
41807;1213040;371459
41808;1213042;371455
41809;1213045;371452
41810;1213047;371448
41811;1213049;371445
41812;1213052;371441
41813;1213054;371438
41814;1213056;371434
41815;1213058;371430
41816;1213061;371427
41817;1213063;371423
41818;1213065;371420
41819;1213067;371416
41820;1213069;371413
41821;1213071;371409
41822;1213074;371405
41823;1213076;371402
41824;1213078;371398
41825;1213080;371394
41826;1213082;371391
41827;1213084;371387
41828;1213087;371384
41829;1213089;371380
41830;1213091;371376
41831;1213093;371373
41832;1213095;371369
41833;1213097;371365
41834;1213100;371362
41835;1213102;371358
41836;1213104;371355
41837;1213106;371351
41838;1213108;371347
41839;1213111;371344
41840;1213113;371340
41841;1213115;371337
41842;1213117;371333
41843;1213119;371330
41844;1213121;371326
41845;1213123;371322
41846;1213125;371319
41847;1213128;371315
41848;1213130;371312
41849;1213132;371308
41850;1213134;371304
41851;1213136;371301
41852;1213138;371297
41853;1213140;371293
41854;1213142;371290
41855;1213145;371286
41856;1213147;371283
41857;1213149;371279
41858;1213151;371275
41859;1213153;371272
41860;1213156;371268
41861;1213158;371264
41862;1213160;371261
41863;1213162;371257
41864;1213164;371254
41865;1213167;371250
41866;1213169;371246
41867;1213171;371243
41868;1213173;371239
41869;1213175;371235
41870;1213177;371232
41871;1213179;371228
41872;1213182;371225
41873;1213184;371221
41874;1213186;371218
41875;1213188;371214
41876;1213190;371210
41877;1213192;371207
41878;1213195;371203
41879;1213197;371200
41880;1213199;371196
41881;1213201;371192
41882;1213203;371189
41883;1213205;371185
41884;1213208;371182
41885;1213210;371178
41886;1213212;371174
41887;1213214;371171
41888;1213216;371167
41889;1213218;371163
41890;1213220;371160
41891;1213222;371156
41892;1213225;371153
41893;1213227;371149
41894;1213229;371145
41895;1213231;371142
41896;1213233;371138
41897;1213235;371134
41898;1213238;371131
41899;1213240;371127
41900;1213242;371123
41901;1213244;371120
41902;1213246;371116
41903;1213248;371113
41904;1213250;371109
41905;1213253;371105
41906;1213255;371102
41907;1213257;371098
41908;1213259;371094
41909;1213261;371091
41910;1213263;371087
41911;1213265;371084
41912;1213268;371080
41913;1213270;371077
41914;1213272;371073
41915;1213274;371069
41916;1213276;371066
41917;1213278;371062
41918;1213281;371058
41919;1213283;371055
41920;1213285;371051
41921;1213287;371047
41922;1213289;371044
41923;1213293;371037
41924;1213296;371033
41925;1213298;371029
41926;1213300;371026
41927;1213302;371022
41928;1213304;371018
41929;1213306;371015
41930;1213308;371011
41931;1213310;371007
41932;1213312;371004
41933;1213315;371000
41934;1213317;370997
41935;1213319;370993
41936;1213321;370989
41937;1213323;370986
41938;1213325;370982
41939;1213327;370978
41940;1213329;370975
41941;1213331;370971
41942;1213333;370967
41943;1213335;370964
41944;1213337;370960
41945;1213339;370956
41946;1213341;370953
41947;1213343;370949
41948;1213345;370945
41949;1213347;370941
41950;1213349;370938
41951;1213351;370934
41952;1213353;370930
41953;1213355;370926
41954;1213357;370923
41955;1213359;370919
41956;1213361;370915
41957;1213363;370912
41958;1213365;370908
41959;1213367;370904
41960;1213369;370901
41961;1213372;370897
41962;1213374;370893
41963;1213375;370890
41964;1213377;370886
41965;1213379;370882
41966;1213381;370878
41967;1213383;370875
41968;1213385;370871
41969;1213387;370867
41970;1213389;370863
41971;1213390;370859
41972;1213392;370856
41973;1213394;370852
41974;1213396;370848
41975;1213397;370844
41976;1213399;370840
41977;1213401;370837
41978;1213403;370833
41979;1213404;370829
41980;1213406;370825
41981;1213408;370821
41982;1213410;370818
41983;1213411;370814
41984;1213413;370810
41985;1213415;370806
41986;1213416;370802
41987;1213418;370798
41988;1213420;370795
41989;1213421;370791
41990;1213423;370787
41991;1213425;370783
41992;1213426;370779
41993;1213428;370775
41994;1213429;370771
41995;1213431;370767
41996;1213432;370763
41997;1213434;370759
41998;1213435;370755
41999;1213437;370751
42000;1213438;370748
42001;1213440;370744
42002;1213441;370740
42003;1213443;370736
42004;1213444;370732
42005;1213446;370728
42006;1213447;370724
42007;1213449;370720
42008;1213450;370716
42009;1213452;370712
42010;1213454;370708
42011;1213455;370705
42012;1213457;370701
42013;1213459;370697
42014;1213460;370693
42015;1213462;370689
42016;1213463;370685
42017;1213465;370681
42018;1213467;370677
42019;1213468;370673
42020;1213470;370669
42021;1213471;370666
42022;1213473;370662
42023;1213475;370658
42024;1213477;370654
42025;1213478;370650
42026;1213480;370646
42027;1213482;370643
42028;1213484;370639
42029;1213486;370635
42030;1213488;370631
42031;1213490;370628
42032;1213492;370624
42033;1213494;370620
42034;1213496;370617
42035;1213498;370613
42036;1213500;370609
42037;1213502;370606
42038;1213504;370602
42039;1213506;370598
42040;1213509;370595
42041;1213511;370591
42042;1213513;370588
42043;1213515;370584
42044;1213518;370581
42045;1213520;370577
42046;1213523;370574
42047;1213525;370570
42048;1213527;370567
42049;1213530;370563
42050;1213532;370560
42051;1213534;370556
42052;1213537;370553
42053;1213539;370549
42054;1213541;370546
42055;1213544;370542
42056;1213546;370539
42057;1213549;370535
42058;1213551;370532
42059;1213553;370528
42060;1213556;370525
42061;1213558;370522
42062;1213560;370518
42063;1213563;370515
42064;1213565;370511
42065;1213567;370508
42066;1213570;370504
42067;1213572;370501
42068;1213575;370497
42069;1213577;370494
42070;1213579;370490
42071;1213582;370487
42072;1213584;370483
42073;1213587;370480
42074;1213589;370476
42075;1213591;370473
42076;1213594;370469
42077;1213596;370466
42078;1213598;370463
42079;1213601;370459
42080;1213603;370456
42081;1213605;370452
42082;1213608;370449
42083;1213610;370445
42084;1213612;370442
42085;1213615;370438
42086;1213617;370435
42087;1213620;370431
42088;1213622;370428
42089;1213624;370424
42090;1213627;370421
42091;1213629;370417
42092;1213631;370414
42093;1213634;370410
42094;1213636;370407
42095;1213638;370403
42096;1213641;370400
42097;1213643;370396
42098;1213646;370393
42099;1213648;370389
42100;1213650;370386
42101;1213653;370383
42102;1213655;370379
42103;1213657;370376
42104;1213660;370372
42105;1213662;370369
42106;1213665;370365
42107;1213667;370362
42108;1213669;370358
42109;1213672;370355
42110;1213674;370351
42111;1213676;370348
42112;1213679;370344
42113;1213681;370341
42114;1213684;370337
42115;1213686;370334
42116;1213688;370330
42117;1213691;370327
42118;1213693;370323
42119;1213695;370320
42120;1213698;370316
42121;1213700;370313
42122;1213703;370309
42123;1213705;370306
42124;1213707;370302
42125;1213710;370299
42126;1213712;370295
42127;1213714;370292
42128;1213717;370288
42129;1213719;370285
42130;1213722;370281
42131;1213724;370278
42132;1213726;370274
42133;1213729;370271
42134;1213731;370268
42135;1213733;370264
42136;1213736;370261
42137;1213738;370257
42138;1213741;370254
42139;1213743;370250
42140;1213745;370247
42141;1213748;370243
42142;1213752;370236
42143;1213755;370233
42144;1213757;370229
42145;1213760;370226
42146;1213762;370222
42147;1213765;370219
42148;1213767;370216
42149;1213769;370212
42150;1213772;370209
42151;1213774;370205
42152;1213776;370202
42153;1213778;370198
42154;1213781;370195
42155;1213783;370191
42156;1213786;370188
42157;1213788;370184
42158;1213790;370181
42159;1213793;370177
42160;1213795;370174
42161;1213797;370170
42162;1213800;370167
42163;1213802;370163
42164;1213804;370160
42165;1213807;370156
42166;1213809;370153
42167;1213811;370149
42168;1213814;370146
42169;1213816;370142
42170;1213818;370139
42171;1213821;370135
42172;1213823;370132
42173;1213826;370128
42174;1213828;370125
42175;1213830;370121
42176;1213833;370118
42177;1213835;370114
42178;1213837;370111
42179;1213840;370107
42180;1213842;370104
42181;1213844;370101
42182;1213847;370097
42183;1213849;370093
42184;1213851;370090
42185;1213854;370086
42186;1213856;370083
42187;1213858;370079
42188;1213861;370076
42189;1213863;370072
42190;1213865;370069
42191;1213868;370065
42192;1213870;370062
42193;1213872;370058
42194;1213875;370055
42195;1213877;370051
42196;1213879;370048
42197;1213882;370044
42198;1213884;370041
42199;1213887;370037
42200;1213889;370034
42201;1213891;370030
42202;1213894;370027
42203;1213896;370023
42204;1213898;370020
42205;1213901;370016
42206;1213903;370013
42207;1213906;370010
42208;1213908;370006
42209;1213910;370003
42210;1213913;369999
42211;1213915;369996
42212;1213918;369992
42213;1213920;369989
42214;1213922;369985
42215;1213925;369982
42216;1213927;369978
42217;1213930;369975
42218;1213932;369972
42219;1213935;369968
42220;1213937;369965
42221;1213940;369962
42222;1213942;369958
42223;1213945;369955
42224;1213947;369951
42225;1213950;369948
42226;1213952;369944
42227;1213954;369941
42228;1213957;369937
42229;1213959;369934
42230;1213961;369930
42231;1213963;369927
42232;1213966;369923
42233;1213968;369920
42234;1213970;369916
42235;1213972;369912
42236;1213974;369909
42237;1213977;369905
42238;1213979;369902
42239;1213981;369898
42240;1213984;369895
42241;1213986;369891
42242;1213988;369888
42243;1213991;369884
42244;1213993;369881
42245;1213995;369877
42246;1213998;369874
42247;1214000;369870
42248;1214002;369867
42249;1214005;369863
42250;1214007;369860
42251;1214009;369856
42252;1214012;369853
42253;1214014;369849
42254;1214016;369846
42255;1214019;369842
42256;1214021;369838
42257;1214023;369835
42258;1214026;369831
42259;1214028;369828
42260;1214030;369824
42261;1214032;369821
42262;1214035;369817
42263;1214037;369814
42264;1214039;369810
42265;1214042;369807
42266;1214044;369803
42267;1214046;369799
42268;1214048;369796
42269;1214050;369792
42270;1214052;369789
42271;1214054;369785
42272;1214056;369781
42273;1214057;369777
42274;1214059;369773
42275;1214061;369769
42276;1214062;369766
42277;1214064;369762
42278;1214065;369758
42279;1214066;369754
42280;1214067;369750
42281;1214069;369746
42282;1214070;369742
42283;1214071;369738
42284;1214071;369734
42285;1214072;369730
42286;1214073;369725
42287;1214074;369721
42288;1214074;369717
42289;1214074;369713
42290;1214075;369709
42291;1214075;369705
42292;1214075;369700
42293;1214075;369696
42294;1214075;369692
42295;1214075;369688
42296;1214075;369684
42297;1214075;369679
42298;1214075;369675
42299;1214075;369671
42300;1214074;369667
42301;1214074;369663
42302;1214074;369658
42303;1214073;369654
42304;1214073;369650
42305;1214072;369646
42306;1214072;369642
42307;1214071;369637
42308;1214071;369633
42309;1214071;369629
42310;1214070;369625
42311;1214070;369621
42312;1214069;369617
42313;1214069;369612
42314;1214068;369608
42315;1214068;369604
42316;1214067;369600
42317;1214067;369596
42318;1214066;369591
42319;1214066;369587
42320;1214066;369583
42321;1214065;369579
42322;1214065;369575
42323;1214064;369571
42324;1214064;369566
42325;1214063;369562
42326;1214063;369558
42327;1214062;369554
42328;1214062;369550
42329;1214062;369546
42330;1214061;369541
42331;1214061;369537
42332;1214060;369533
42333;1214060;369529
42334;1214059;369525
42335;1214059;369520
42336;1214058;369516
42337;1214058;369512
42338;1214058;369508
42339;1214057;369504
42340;1214057;369499
42341;1214056;369495
42342;1214056;369491
42343;1214055;369487
42344;1214055;369483
42345;1214055;369478
42346;1214054;369474
42347;1214054;369470
42348;1214053;369466
42349;1214053;369462
42350;1214053;369457
42351;1214052;369453
42352;1214052;369449
42353;1214052;369445
42354;1214051;369441
42355;1214051;369436
42356;1214051;369432
42357;1214051;369428
42358;1214051;369424
42359;1214051;369420
42360;1214051;369415
42361;1214051;369411
42362;1214051;369407
42363;1214052;369403
42364;1214052;369399
42365;1214053;369394
42366;1214053;369390
42367;1214054;369386
42368;1214055;369382
42369;1214056;369378
42370;1214057;369374
42371;1214058;369369
42372;1214059;369365
42373;1214060;369361
42374;1214061;369357
42375;1214062;369353
42376;1214064;369349
42377;1214065;369345
42378;1214066;369341
42379;1214068;369337
42380;1214069;369333
42381;1214071;369329
